id,name,sex,age,height,weight,year,season,sport,event,medal,country
102405,Brett Nicholas Roneberg,M,25,185,93,2004,Summer,Baseball,Baseball Men's Baseball,Silver,Australia
102411,Mikko Tapani Ronkainen,M,27,166,64,2006,Winter,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver,Finland
102438,Giaan Leigh Rooney,F,17,175,63,2000,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Australia
102438,Giaan Leigh Rooney,F,17,175,63,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Australia
102438,Giaan Leigh Rooney,F,21,175,63,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia
102439,Martyn Joseph Rooney,M,21,198,81,2008,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,UK
102440,Natalie Rooney,F,28,181,95,2016,Summer,Shooting,Shooting Women's Trap,Silver,New Zealand
102441,Sean Michael Rooney,M,25,206,100,2008,Summer,Volleyball,Volleyball Men's Volleyball,Gold,USA
102459,Maria Elisabeth Rooth,F,22,176,72,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Sweden
102459,Maria Elisabeth Rooth,F,26,176,72,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,Sweden
102494,Andria Rosa de Andrade,F,24,172,63,2008,Summer,Football,Football Women's Football,Silver,Brazil
102515,Simone Rosalba,M,24,196,89,2000,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,Italy
102518,Mauro Damin Rosales,M,23,171,68,2004,Summer,Football,Football Men's Football,Gold,Argentina
102520,Rosana dos Santos Augusto,F,22,173,64,2004,Summer,Football,Football Women's Football,Silver,Brazil
102520,Rosana dos Santos Augusto,F,26,173,64,2008,Summer,Football,Football Women's Football,Silver,Brazil
102541,Michael Rsch,M,22,184,78,2006,Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold,Germany
102553,Deanne Rose,F,17,160,62,2016,Summer,Football,Football Women's Football,Bronze,Canada
102566,Shane Rose,M,35,181,80,2008,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,Australia
