id,name,sex,age,height,weight,year,season,sport,event,medal,country,medal_count
3012,Nicolas Alnoudji,M,20,180,80,2000,Summer,Football,Football Men's Football,Gold,Cameroon,1
3029,Jessica Alonso Bernardo,F,28,172,65,2012,Summer,Handball,Handball Women's Handball,Bronze,Spain,1
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,23,164,52,2012,Summer,Boxing,Boxing Men's Flyweight,Bronze,Russia,1
3055,Glory Alozie Oluchi,F,22,155,51,2000,Summer,Athletics,Athletics Women's 100 metres Hurdles,Silver,Nigeria,1
3069,Thomas Alsgaard (Alsgrd-),M,30,190,82,2002,Winter,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,Gold,Norway,1
3069,Thomas Alsgaard (Alsgrd-),M,30,190,82,2002,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,Norway,1
3070,Malin Therse Alshammar,F,23,180,64,2000,Summer,Swimming,Swimming Women's 50 metres Freestyle,Silver,Sweden,1
3070,Malin Therse Alshammar,F,23,180,64,2000,Summer,Swimming,Swimming Women's 100 metres Freestyle,Silver,Sweden,1
3070,Malin Therse Alshammar,F,23,180,64,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,Sweden,1
3077,Ida Alstad,F,27,172,60,2012,Summer,Handball,Handball Women's Handball,Gold,Norway,1
3077,Ida Alstad,F,31,172,60,2016,Summer,Handball,Handball Women's Handball,Bronze,Norway,1
3093,Lutz Altepost,M,26,193,92,2008,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,Germany,1
3108,Livia Altmann,F,19,165,64,2014,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Switzerland,1
3147,Cristin Andrs lvarez Valenzuela,M,20,173,62,2000,Summer,Football,Football Men's Football,Bronze,Chile,1
3150,"Eduardo C. ""Eddy"" Alvarez",M,24,175,72,2014,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver,USA,1
3174,Lzaro Jorge lvarez Estrada,M,21,173,60,2012,Summer,Boxing,Boxing Men's Bantamweight,Bronze,Cuba,1
3174,Lzaro Jorge lvarez Estrada,M,25,173,60,2016,Summer,Boxing,Boxing Men's Lightweight,Bronze,Cuba,1
3206,Yuri Alvear Orjuela,F,26,176,70,2012,Summer,Judo,Judo Women's Middleweight,Bronze,Colombia,1
3206,Yuri Alvear Orjuela,F,30,176,70,2016,Summer,Judo,Judo Women's Middleweight,Silver,Colombia,1
3227,Thiago Soares Alves,M,25,194,88,2012,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Brazil,1
3240,Mohamed Aly Reda,M,29,190,91,2004,Summer,Boxing,Boxing Men's Super-Heavyweight,Silver,Egypt,1
3249,Maksim Nikolayevich Alyoshin,M,21,166,63,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Russia,1
3251,Ivan Vladimirovich Alypov,M,23,169,60,2006,Winter,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Bronze,Russia,1
3281,Simona Amnar (-Tabr),F,20,158,44,2000,Summer,Gymnastics,Gymnastics Women's Individual All-Around,Gold,Romania,1
3281,Simona Amnar (-Tabr),F,20,158,44,2000,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,Romania,1
3281,Simona Amnar (-Tabr),F,20,158,44,2000,Summer,Gymnastics,Gymnastics Women's Floor Exercise,Bronze,Romania,1
3308,Catello Amarante,M,24,177,73,2004,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,Italy,1
3324,"Pablo ""Pol"" Amat Escud",M,30,183,78,2008,Summer,Hockey,Hockey Men's Hockey,Silver,Spain,1
3329,Serena Bibiana Amato,F,26,170,63,2000,Summer,Sailing,Sailing Women's One Person Dinghy,Bronze,Argentina,1
3335,Ivn Amaya Carazo,M,22,188,85,2000,Summer,Football,Football Men's Football,Silver,Spain,1
3361,"Efetobore ""Efe"" Ambrose Emuobo",M,19,187,70,2008,Summer,Football,Football Men's Football,Silver,Nigeria,1
3363,Christie Ambrosi,F,23,172,70,2000,Summer,Softball,Softball Women's Softball,Gold,USA,1
3433,Sbastien Amiez,M,29,180,87,2002,Winter,Alpine Skiing,Alpine Skiing Men's Slalom,Silver,France,1
3461,Salvatore Amitrano,M,28,184,73,2004,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,Italy,1
3472,Simon Ammann,M,20,171,55,2002,Winter,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold,Switzerland,1
3472,Simon Ammann,M,20,171,55,2002,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold,Switzerland,1
3472,Simon Ammann,M,28,171,55,2010,Winter,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold,Switzerland,1
3472,Simon Ammann,M,28,171,55,2010,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold,Switzerland,1
3491,"Anthony Lewis ""Tony"" Amonte",M,31,183,91,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,USA,1
3507,Vanessa Amors Quiles,F,29,165,62,2012,Summer,Handball,Handball Women's Handball,Bronze,Spain,1
3512,Nijel Carlos Amilfitano Amos,M,18,179,60,2012,Summer,Athletics,Athletics Men's 800 metres,Silver,Botswana,1
3519,Roman Amoyan,M,24,158,55,2008,Summer,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,Armenia,1
3537,Marwa Al-Amri,F,27,160,58,2016,Summer,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze,Tunisia,1
3561,Stanley Amuzie,M,20,171,85,2016,Summer,Football,Football Men's Football,Bronze,Nigeria,1
3566,An Ba-Ul,M,22,169,66,2016,Summer,Judo,Judo Men's Half-Lightweight,Silver,South Korea,1
3589,An Jeong-Hwa,F,27,162,62,2008,Summer,Handball,Handball Women's Handball,Bronze,South Korea,1
3593,An Kum-Ae,F,28,160,52,2008,Summer,Judo,Judo Women's Half-Lightweight,Silver,North Korea,1
3593,An Kum-Ae,F,32,160,52,2012,Summer,Judo,Judo Women's Half-Lightweight,Gold,North Korea,1
3604,Viktor An,M,20,170,65,2006,Winter,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Bronze,South Korea,1
3604,Viktor An,M,20,170,65,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold,South Korea,1
3604,Viktor An,M,20,170,65,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold,South Korea,1
3604,Viktor An,M,20,170,65,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,South Korea,1
3604,Viktor An,M,28,170,65,2014,Winter,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold,Russia,1
3604,Viktor An,M,28,170,65,2014,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold,Russia,1
3604,Viktor An,M,28,170,65,2014,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Bronze,Russia,1
3604,Viktor An,M,28,170,65,2014,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,Russia,1
3610,An Yulong,M,23,173,70,2002,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,China,1
3635,Tatyana Vasilyevna Ananko,F,16,171,52,2000,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Belarus,1
3659,Mario Ani,M,20,195,84,2004,Summer,Tennis,Tennis Men's Doubles,Bronze,Croatia,1
3672,milie Andol,F,28,170,97,2016,Summer,Judo,Judo Women's Heavyweight,Gold,France,1
3676,"Stefan ""Steve"" Anderhub",M,31,187,104,2002,Winter,Bobsleigh,Bobsleigh Men's Two,Silver,Switzerland,1
3691,Anne Dsane Andersen,F,23,183,86,2016,Summer,Rowing,Rowing Women's Coxless Pairs,Bronze,Denmark,1
3701,Camilla Rseler Andersen,F,27,169,65,2000,Summer,Handball,Handball Women's Handball,Gold,Denmark,1
3756,Kristine Andersen,F,28,172,72,2004,Summer,Handball,Handball Women's Handball,Gold,Denmark,1
3761,Mads Christian Kruse Andersen,M,30,187,75,2008,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,Denmark,1
3789,nderson Lus de Abreu Oliveira,M,20,176,77,2008,Summer,Football,Football Men's Football,Bronze,Brazil,1
3790,Anderson de Oliveira Rodrigues,M,30,190,95,2004,Summer,Volleyball,Volleyball Men's Volleyball,Gold,Brazil,1
3790,Anderson de Oliveira Rodrigues,M,34,190,95,2008,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Brazil,1
3792,Alyssa Jean Anderson,F,21,173,64,2012,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,1
3793,Andrea Arlene Anderson (-Bolder),F,22,164,61,2000,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA,1
3797,Brett Franklin Anderson,M,20,193,104,2008,Summer,Baseball,Baseball Men's Baseball,Bronze,USA,1
3803,Craig Anthony Anderson,M,23,187,86,2004,Summer,Baseball,Baseball Men's Baseball,Silver,Australia,1
3820,Haley Danita Anderson,F,20,178,68,2012,Summer,Swimming,Swimming Women's 10 kilometres Open Water,Silver,USA,1
3823,Jamie Louise Anderson,F,23,160,54,2014,Winter,Snowboarding,Snowboarding Women's Slopestyle,Gold,USA,1
3824,Jasey-Jay Anderson,M,34,178,80,2010,Winter,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold,Canada,1
3845,"Matthew John ""Matt"" Anderson",M,29,202,100,2016,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,USA,1
3889,Anna Christina Andersson,F,20,169,63,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Sweden,1
3903,Cecilia Christine Elisabeth Andersson,F,23,179,74,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,Sweden,1
3920,Gunilla Victoria Andersson,F,26,169,69,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Sweden,1
3920,Gunilla Victoria Andersson,F,30,169,69,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,Sweden,1
3936,Jonna Andersson,F,23,167,61,2016,Summer,Football,Football Women's Football,Silver,Sweden,1
3939,Kim Verner Andersson,M,29,200,105,2012,Summer,Handball,Handball Men's Handball,Silver,Sweden,1
3951,Lina Marie Andersson,F,24,158,58,2006,Winter,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold,Sweden,1
3954,Per Magnus Andersson,M,34,180,80,2000,Summer,Handball,Handball Men's Handball,Silver,Sweden,1
3959,Erik Mattias Andersson,M,34,186,95,2012,Summer,Handball,Handball Men's Handball,Silver,Sweden,1
4014,Kozue Ando,F,30,164,57,2012,Summer,Football,Football Women's Football,Silver,Japan,1
4018,Misako Ando,F,29,163,60,2000,Summer,Softball,Softball Women's Softball,Silver,Japan,1
4021,Yuya Ando,M,26,183,89,2004,Summer,Baseball,Baseball Men's Baseball,Bronze,Japan,1
4085,Gunn Margit Aas Andreassen,F,28,177,60,2002,Winter,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver,Norway,1
4101,Andria Suntaque,F,26,175,65,2004,Summer,Football,Football Women's Football,Silver,Brazil,1
4101,Andria Suntaque,F,30,175,65,2008,Summer,Football,Football Women's Football,Silver,Brazil,1
4124,Frode Andresen,M,28,191,76,2002,Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold,Norway,1
4124,Frode Andresen,M,32,191,76,2006,Winter,Biathlon,Biathlon Men's 10 kilometres Sprint,Bronze,Norway,1
4161,Scott Andrews,M,24,175,85,2014,Winter,Curling,Curling Men's Curling,Silver,UK,1
4179,Vladimir Vasilyevich Andreyev,M,34,170,58,2000,Summer,Athletics,Athletics Men's 20 kilometres Walk,Bronze,Russia,1
4207,Michel Andrieux,M,33,192,92,2000,Summer,Rowing,Rowing Men's Coxless Pairs,Gold,France,1
4211,Valeriy Oleksandrovych Andriitsev,M,25,181,97,2012,Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,Ukraine,1
4240,Yekaterina Sergeyevna Andryushina,F,22,185,70,2008,Summer,Handball,Handball Women's Handball,Silver,Russia,1
4243,Robert Sebastian Andrzejuk,M,33,179,75,2008,Summer,Fencing,"Fencing Men's epee, Team",Silver,Poland,1
4256,Matteo Anesi,M,21,185,81,2006,Winter,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold,Italy,1
4320,Nadine Marejke Angerer,F,29,174,70,2008,Summer,Football,Football Women's Football,Bronze,Germany,1
4322,Tobias Angerer,M,24,179,72,2002,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze,Germany,1
4322,Tobias Angerer,M,28,179,72,2006,Winter,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze,Germany,1
4322,Tobias Angerer,M,28,179,72,2006,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,Germany,1
4322,Tobias Angerer,M,32,179,72,2010,Winter,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver,Germany,1
4356,Miguel ngel Angulo Valderrey,M,23,175,70,2000,Summer,Football,Football Men's Football,Silver,Spain,1
4369,Victor Chinedu Anichebe,M,20,192,94,2008,Summer,Football,Football Men's Football,Silver,Nigeria,1
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178,63,2000,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,Russia,1
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,26,162,52,2002,Winter,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,France,1
4418,Alyson Regina Annan,F,27,162,65,2000,Summer,Hockey,Hockey Women's Hockey,Gold,Australia,1
4423,Martin Annen,M,27,181,98,2002,Winter,Bobsleigh,Bobsleigh Men's Two,Bronze,Switzerland,1
4423,Martin Annen,M,31,181,98,2006,Winter,Bobsleigh,Bobsleigh Men's Two,Bronze,Switzerland,1
4423,Martin Annen,M,31,181,98,2006,Winter,Bobsleigh,Bobsleigh Men's Four,Bronze,Switzerland,1
4435,Noriko Anno,F,28,162,76,2004,Summer,Judo,Judo Women's Half-Heavyweight,Gold,Japan,1
4447,Roman Sergeyevich Anoshkin,M,28,192,95,2016,Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,Russia,1
4449,Sajjad Anoushiravani Hamlabad,M,28,192,105,2012,Summer,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver,Iran,1
4457,Daniela Anschtz-Thoms,F,31,165,60,2006,Winter,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,Germany,1
4457,Daniela Anschtz-Thoms,F,35,165,60,2010,Winter,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,Germany,1
4462,Michel Ansermet,M,35,178,72,2000,Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver,Switzerland,1
4466,Giselle Anne Ansley,F,24,176,73,2016,Summer,Hockey,Hockey Women's Hockey,Gold,UK,1
4478,Dana Antal,F,24,170,64,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada,1
4503,Dborah Jessica Anthonioz,F,31,165,52,2010,Winter,Snowboarding,Snowboarding Women's Boardercross,Silver,France,1
4505,Carmelo Kyan Anthony,M,20,203,109,2004,Summer,Basketball,Basketball Men's Basketball,Bronze,USA,1
4505,Carmelo Kyan Anthony,M,24,203,109,2008,Summer,Basketball,Basketball Men's Basketball,Gold,USA,1
4505,Carmelo Kyan Anthony,M,28,203,109,2012,Summer,Basketball,Basketball Men's Basketball,Gold,USA,1
4505,Carmelo Kyan Anthony,M,32,203,109,2016,Summer,Basketball,Basketball Men's Basketball,Gold,USA,1
4515,"Michael E. ""Mike"" Anti",M,40,173,73,2004,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,USA,1
4538,"Matthew ""Matt"" Antoine",M,28,190,84,2014,Winter,Skeleton,Skeleton Men's Skeleton,Bronze,USA,1
4568,Michele Antonioli,M,25,171,69,2002,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver,Italy,1
4569,Mariela Andrea Antoniska Arrondo,F,25,170,70,2000,Summer,Hockey,Hockey Women's Hockey,Silver,Argentina,1
4569,Mariela Andrea Antoniska Arrondo,F,29,170,70,2004,Summer,Hockey,Hockey Women's Hockey,Bronze,Argentina,1
4575,Oleg Antonov,M,28,198,88,2016,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Italy,1
4577,Semyon Sergeyevich Antonov,M,23,202,97,2012,Summer,Basketball,Basketball Men's Basketball,Bronze,Russia,1
4579,Vladislav Nikolayevich Antonov,M,22,179,80,2014,Winter,Luge,Luge Mixed Team Relay,Silver,Russia,1
4585,Olena Anatolivna Antonova,F,36,180,95,2008,Summer,Athletics,Athletics Women's Discus Throw,Bronze,Ukraine,1
4613,Nataliya Nikolayevna Antyukh,F,23,182,69,2004,Summer,Athletics,Athletics Women's 400 metres,Bronze,Russia,1
4613,Nataliya Nikolayevna Antyukh,F,23,182,69,2004,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,Russia,1
4613,Nataliya Nikolayevna Antyukh,F,31,182,69,2012,Summer,Athletics,Athletics Women's 400 metres Hurdles,Gold,Russia,1
4613,Nataliya Nikolayevna Antyukh,F,31,182,69,2012,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,Russia,1
4674,Eref Apak,M,22,184,120,2004,Summer,Athletics,Athletics Men's Hammer Throw,Bronze,Turkey,1
4675,Nikolay Sergeyevich Apalikov,M,29,203,105,2012,Summer,Volleyball,Volleyball Men's Volleyball,Gold,Russia,1
4676,Onyekachi Apam,M,21,180,79,2008,Summer,Football,Football Men's Football,Silver,Nigeria,1
4685,Katrin Apel,F,28,172,62,2002,Winter,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold,Germany,1
4685,Katrin Apel,F,32,172,62,2006,Winter,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,Germany,1
4720,Tessa Appeldoorn,F,27,177,71,2000,Summer,Rowing,Rowing Women's Coxed Eights,Silver,Netherlands,1
4724,Emilia Elisabeth Appelqvist,F,26,168,65,2016,Summer,Football,Football Women's Football,Silver,Sweden,1
4742,Gillian Mary Apps,F,22,180,80,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada,1
4742,Gillian Mary Apps,F,26,180,80,2010,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada,1
4742,Gillian Mary Apps,F,30,180,80,2014,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada,1
4757,Javier Ignacio Aquino Carmona,M,22,165,62,2012,Summer,Football,Football Men's Football,Gold,Mexico,1
4763,Reyhan Arabacolu,M,21,170,77,2004,Summer,Weightlifting,Weightlifting Men's Middleweight,Bronze,Turkey,1
4779,Lorenzo Aragon Armenteros,M,30,163,69,2004,Summer,Boxing,Boxing Men's Welterweight,Silver,Cuba,1
4780,Yosvany Aragn Rodrguez,M,26,186,92,2000,Summer,Baseball,Baseball Men's Baseball,Silver,Cuba,1
4782,Hirooki Arai,M,28,180,62,2016,Summer,Athletics,Athletics Men's 50 kilometres Walk,Bronze,Japan,1
4799,Shizuka Arakawa,F,24,164,50,2006,Winter,Figure Skating,Figure Skating Women's Singles,Gold,Japan,1
4801,Erika Araki,F,27,186,78,2012,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Japan,1
4841,Daniel Aranzubia Aguado,M,20,184,75,2000,Summer,Football,Football Men's Football,Silver,Spain,1
4859,Adriana dos Santos Arajo,F,30,167,60,2012,Summer,Boxing,Boxing Women's Lightweight,Bronze,Brazil,1
4860,Alexandra Araujo,F,32,167,67,2004,Summer,Water Polo,Water Polo Women's Water Polo,Gold,Italy,1
4891,Eduard Arbs Borras,M,25,174,70,2008,Summer,Hockey,Hockey Men's Hockey,Silver,Spain,1
4921,Simon David Archer,M,27,189,86,2000,Summer,Badminton,Badminton Mixed Doubles,Bronze,UK,1
4928,Katie Louise Archibald,F,22,178,70,2016,Summer,Cycling,Cycling Women's Team Pursuit,Gold,UK,1
4977,Yordanis Arencibia Verdecia,M,24,167,66,2004,Summer,Judo,Judo Men's Half-Lightweight,Bronze,Cuba,1
4977,Yordanis Arencibia Verdecia,M,28,167,66,2008,Summer,Judo,Judo Men's Half-Lightweight,Bronze,Cuba,1
5023,Joahnys Oscar Argilagos Prez,M,19,152,49,2016,Summer,Boxing,Boxing Men's Light-Flyweight,Bronze,Cuba,1
5074,Magomed Davudovich Aripgadzhiyev,M,26,185,81,2004,Summer,Boxing,Boxing Men's Light-Heavyweight,Silver,Belarus,1
5093,William Peixoto Arjona,M,37,186,78,2016,Summer,Volleyball,Volleyball Men's Volleyball,Gold,Brazil,1
5102,Anna Valeryevna Arkhipova,F,31,176,63,2004,Summer,Basketball,Basketball Women's Basketball,Bronze,Russia,1
5117,Tobias Arlt,M,26,178,77,2014,Winter,Luge,Luge Mixed (Men)'s Doubles,Gold,Germany,1
5117,Tobias Arlt,M,26,178,77,2014,Winter,Luge,Luge Mixed Team Relay,Gold,Germany,1
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168,55,2012,Summer,Cycling,"Cycling Women's Road Race, Individual",Silver,UK,1
5150,Aaron Nigel Armstrong,M,30,173,70,2008,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,Trinidad and Tobago,1
5152,"Elizabeth ""Betsey"" Armstrong",F,25,188,77,2008,Summer,Water Polo,Water Polo Women's Water Polo,Silver,USA,1
5152,"Elizabeth ""Betsey"" Armstrong",F,29,188,77,2012,Summer,Water Polo,Water Polo Women's Water Polo,Gold,USA,1
5159,Dylan Armstrong,M,27,190,125,2008,Summer,Athletics,Athletics Men's Shot Put,Bronze,Canada,1
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,30,171,59,2000,Summer,Sailing,Sailing Women's Two Person Dinghy,Gold,Australia,1
5167,Kristin Ann Armstrong (-Savola),F,34,173,58,2008,Summer,Cycling,Cycling Women's Individual Time Trial,Gold,USA,1
5167,Kristin Ann Armstrong (-Savola),F,38,173,58,2012,Summer,Cycling,Cycling Women's Individual Time Trial,Gold,USA,1
5167,Kristin Ann Armstrong (-Savola),F,42,173,58,2016,Summer,Cycling,Cycling Women's Individual Time Trial,Gold,USA,1
5198,Judith Arndt,F,28,173,59,2004,Summer,Cycling,"Cycling Women's Road Race, Individual",Silver,Germany,1
5198,Judith Arndt,F,36,173,59,2012,Summer,Cycling,Cycling Women's Individual Time Trial,Silver,Germany,1
5218,Clemens Arnold,M,25,183,87,2004,Summer,Hockey,Hockey Men's Hockey,Bronze,Germany,1
5233,Virginie Arnold,F,28,155,50,2008,Summer,Archery,Archery Women's Team,Bronze,France,1
5245,Emilie Hegh Arntzen,F,22,183,78,2016,Summer,Handball,Handball Women's Handball,Bronze,Norway,1
5298,"Jacob Joseph ""Jake"" Arrieta",M,22,193,102,2008,Summer,Baseball,Baseball Men's Baseball,Bronze,USA,1
5306,Christine Arron,F,30,177,64,2004,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,France,1
5307,Ins Arrondo,F,22,167,58,2000,Summer,Hockey,Hockey Women's Hockey,Silver,Argentina,1
5307,Ins Arrondo,F,26,167,58,2004,Summer,Hockey,Hockey Women's Hockey,Bronze,Argentina,1
5325,Francisco Esteban Arru Pardo,M,23,169,64,2000,Summer,Football,Football Men's Football,Bronze,Chile,1
5331,"Samantha ""Sam"" Arsenault (-Livingstone)",F,18,178,69,2000,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,1
5353,Yevgeniya Viktorovna Artamonova-Estes,F,25,191,75,2000,Summer,Volleyball,Volleyball Women's Volleyball,Silver,Russia,1
5353,Yevgeniya Viktorovna Artamonova-Estes,F,29,191,75,2004,Summer,Volleyball,Volleyball Women's Volleyball,Silver,Russia,1
5355,Bakhtiyar Garifulayevich Artayev,M,21,183,75,2004,Summer,Boxing,Boxing Men's Welterweight,Gold,Kazakhstan,1
5366,Olga Dmitriyevna Arteshina,F,21,191,78,2004,Summer,Basketball,Basketball Women's Basketball,Bronze,Russia,1
